time,zone,pressure
1.7000000000000013,EXTERIOR,0.0
1.7000000000000013,GRANULACION_II,30.0
1.7000000000000013,ESC_MAT,15.0
1.7000000000000013,ESC_PER,10.0
1.7100000000000013,EXTERIOR,0.0
1.7100000000000013,GRANULACION_II,30.0
1.7100000000000013,ESC_MAT,15.0
1.7100000000000013,ESC_PER,10.0
1.7200000000000013,EXTERIOR,0.0
1.7200000000000013,GRANULACION_II,30.0
1.7200000000000013,ESC_MAT,15.0
1.7200000000000013,ESC_PER,10.0
1.7300000000000013,EXTERIOR,0.0
1.7300000000000013,GRANULACION_II,30.0
1.7300000000000013,ESC_MAT,15.0
1.7300000000000013,ESC_PER,10.0
1.7400000000000013,EXTERIOR,0.0
1.7400000000000013,GRANULACION_II,30.0
1.7400000000000013,ESC_MAT,15.0
1.7400000000000013,ESC_PER,10.0
1.7500000000000013,EXTERIOR,0.0
1.7500000000000013,GRANULACION_II,30.0
1.7500000000000013,ESC_MAT,15.0
1.7500000000000013,ESC_PER,10.0
1.7600000000000013,EXTERIOR,0.0
1.7600000000000013,GRANULACION_II,30.0
1.7600000000000013,ESC_MAT,15.0
1.7600000000000013,ESC_PER,10.0
1.7700000000000014,EXTERIOR,0.0
1.7700000000000014,GRANULACION_II,30.0
1.7700000000000014,ESC_MAT,15.0
1.7700000000000014,ESC_PER,10.0
1.7800000000000014,EXTERIOR,0.0
1.7800000000000014,GRANULACION_II,30.0
1.7800000000000014,ESC_MAT,15.0
1.7800000000000014,ESC_PER,10.0
1.7900000000000014,EXTERIOR,0.0
1.7900000000000014,GRANULACION_II,30.0
1.7900000000000014,ESC_MAT,15.0
1.7900000000000014,ESC_PER,10.0
1.8000000000000014,EXTERIOR,0.0
1.8000000000000014,GRANULACION_II,30.0
1.8000000000000014,ESC_MAT,15.0
1.8000000000000014,ESC_PER,10.0
1.8100000000000014,EXTERIOR,0.0
1.8100000000000014,GRANULACION_II,30.0
1.8100000000000014,ESC_MAT,15.0
1.8100000000000014,ESC_PER,10.0
1.8200000000000014,EXTERIOR,0.0
1.8200000000000014,GRANULACION_II,30.0
1.8200000000000014,ESC_MAT,15.0
1.8200000000000014,ESC_PER,10.0
1.8300000000000014,EXTERIOR,0.0
1.8300000000000014,GRANULACION_II,30.0
1.8300000000000014,ESC_MAT,15.0
1.8300000000000014,ESC_PER,10.0
1.8400000000000014,EXTERIOR,0.0
1.8400000000000014,GRANULACION_II,30.0
1.8400000000000014,ESC_MAT,15.0
1.8400000000000014,ESC_PER,10.0
1.8500000000000014,EXTERIOR,0.0
1.8500000000000014,GRANULACION_II,30.0
1.8500000000000014,ESC_MAT,15.0
1.8500000000000014,ESC_PER,10.0
1.8600000000000014,EXTERIOR,0.0
1.8600000000000014,GRANULACION_II,30.0
1.8600000000000014,ESC_MAT,15.0
1.8600000000000014,ESC_PER,10.0
1.8700000000000014,EXTERIOR,0.0
1.8700000000000014,GRANULACION_II,30.0
1.8700000000000014,ESC_MAT,15.0
1.8700000000000014,ESC_PER,10.0
1.8800000000000014,EXTERIOR,0.0
1.8800000000000014,GRANULACION_II,30.0
1.8800000000000014,ESC_MAT,15.0
1.8800000000000014,ESC_PER,10.0
1.8900000000000015,EXTERIOR,0.0
1.8900000000000015,GRANULACION_II,30.0
1.8900000000000015,ESC_MAT,15.0
1.8900000000000015,ESC_PER,10.0
1.9000000000000015,EXTERIOR,0.0
1.9000000000000015,GRANULACION_II,30.0
1.9000000000000015,ESC_MAT,15.0
1.9000000000000015,ESC_PER,10.0
1.9100000000000015,EXTERIOR,0.0
1.9100000000000015,GRANULACION_II,30.0
1.9100000000000015,ESC_MAT,15.0
1.9100000000000015,ESC_PER,10.0
1.9200000000000015,EXTERIOR,0.0
1.9200000000000015,GRANULACION_II,30.0
1.9200000000000015,ESC_MAT,15.0
1.9200000000000015,ESC_PER,10.0
1.9300000000000015,EXTERIOR,0.0
1.9300000000000015,GRANULACION_II,30.0
1.9300000000000015,ESC_MAT,15.0
1.9300000000000015,ESC_PER,10.0
1.9400000000000015,EXTERIOR,0.0
1.9400000000000015,GRANULACION_II,30.0
1.9400000000000015,ESC_MAT,15.0
1.9400000000000015,ESC_PER,10.0
1.9500000000000015,EXTERIOR,0.0
1.9500000000000015,GRANULACION_II,30.0
1.9500000000000015,ESC_MAT,15.0
1.9500000000000015,ESC_PER,10.0
1.9600000000000015,EXTERIOR,0.0
1.9600000000000015,GRANULACION_II,30.0
1.9600000000000015,ESC_MAT,15.0
1.9600000000000015,ESC_PER,10.0
1.9700000000000015,EXTERIOR,0.0
1.9700000000000015,GRANULACION_II,30.0
1.9700000000000015,ESC_MAT,15.0
1.9700000000000015,ESC_PER,10.0
1.9800000000000015,EXTERIOR,0.0
1.9800000000000015,GRANULACION_II,30.0
1.9800000000000015,ESC_MAT,15.0
1.9800000000000015,ESC_PER,10.0
1.9900000000000015,EXTERIOR,0.0
1.9900000000000015,GRANULACION_II,30.0
1.9900000000000015,ESC_MAT,15.0
1.9900000000000015,ESC_PER,10.0
2.0000000000000013,EXTERIOR,0.0
2.0000000000000013,GRANULACION_II,30.0
2.0000000000000013,ESC_MAT,15.0
2.0000000000000013,ESC_PER,10.0
2.010000000000001,EXTERIOR,0.0
2.010000000000001,GRANULACION_II,30.0
2.010000000000001,ESC_MAT,15.0
2.010000000000001,ESC_PER,10.0
2.020000000000001,EXTERIOR,0.0
2.020000000000001,GRANULACION_II,30.0
2.020000000000001,ESC_MAT,15.0
2.020000000000001,ESC_PER,10.0
2.0300000000000007,EXTERIOR,0.0
2.0300000000000007,GRANULACION_II,30.0
2.0300000000000007,ESC_MAT,15.0
2.0300000000000007,ESC_PER,10.0
2.0400000000000005,EXTERIOR,0.0
2.0400000000000005,GRANULACION_II,30.0
2.0400000000000005,ESC_MAT,15.0
2.0400000000000005,ESC_PER,10.0
2.0500000000000003,EXTERIOR,0.0
2.0500000000000003,GRANULACION_II,30.0
2.0500000000000003,ESC_MAT,15.0
2.0500000000000003,ESC_PER,10.0
2.06,EXTERIOR,0.0
2.06,GRANULACION_II,30.0
2.06,ESC_MAT,15.0
2.06,ESC_PER,10.0
2.07,EXTERIOR,0.0
2.07,GRANULACION_II,30.0
2.07,ESC_MAT,15.0
2.07,ESC_PER,10.0
2.0799999999999996,EXTERIOR,0.0
2.0799999999999996,GRANULACION_II,30.0
2.0799999999999996,ESC_MAT,15.0
2.0799999999999996,ESC_PER,10.0
2.0899999999999994,EXTERIOR,0.0
2.0899999999999994,GRANULACION_II,30.0
2.0899999999999994,ESC_MAT,15.0
2.0899999999999994,ESC_PER,10.0
2.099999999999999,EXTERIOR,0.0
2.099999999999999,GRANULACION_II,30.0
2.099999999999999,ESC_MAT,15.0
2.099999999999999,ESC_PER,10.0
2.109999999999999,EXTERIOR,0.0
2.109999999999999,GRANULACION_II,30.0
2.109999999999999,ESC_MAT,15.0
2.109999999999999,ESC_PER,10.0
2.1199999999999988,EXTERIOR,0.0
2.1199999999999988,GRANULACION_II,30.0
2.1199999999999988,ESC_MAT,15.0
2.1199999999999988,ESC_PER,10.0
2.1299999999999986,EXTERIOR,0.0
2.1299999999999986,GRANULACION_II,30.0
2.1299999999999986,ESC_MAT,15.0
2.1299999999999986,ESC_PER,10.0
2.1399999999999983,EXTERIOR,0.0
2.1399999999999983,GRANULACION_II,30.0
2.1399999999999983,ESC_MAT,15.0
2.1399999999999983,ESC_PER,10.0
2.149999999999998,EXTERIOR,0.0
2.149999999999998,GRANULACION_II,30.0
2.149999999999998,ESC_MAT,15.0
2.149999999999998,ESC_PER,10.0
2.159999999999998,EXTERIOR,0.0
2.159999999999998,GRANULACION_II,30.0
2.159999999999998,ESC_MAT,15.0
2.159999999999998,ESC_PER,10.0
2.1699999999999977,EXTERIOR,0.0
2.1699999999999977,GRANULACION_II,30.0
2.1699999999999977,ESC_MAT,15.0
2.1699999999999977,ESC_PER,10.0
2.1799999999999975,EXTERIOR,0.0
2.1799999999999975,GRANULACION_II,30.0
2.1799999999999975,ESC_MAT,15.0
2.1799999999999975,ESC_PER,10.0
2.1899999999999973,EXTERIOR,0.0
2.1899999999999973,GRANULACION_II,30.0
2.1899999999999973,ESC_MAT,15.0
2.1899999999999973,ESC_PER,10.0
2.199999999999997,EXTERIOR,0.0
2.199999999999997,GRANULACION_II,30.0
2.199999999999997,ESC_MAT,15.0
2.199999999999997,ESC_PER,10.0
2.209999999999997,EXTERIOR,0.0
2.209999999999997,GRANULACION_II,30.0
2.209999999999997,ESC_MAT,15.0
2.209999999999997,ESC_PER,10.0
2.2199999999999966,EXTERIOR,0.0
2.2199999999999966,GRANULACION_II,30.0
2.2199999999999966,ESC_MAT,15.0
2.2199999999999966,ESC_PER,10.0
2.2299999999999964,EXTERIOR,0.0
2.2299999999999964,GRANULACION_II,30.0
2.2299999999999964,ESC_MAT,15.0
2.2299999999999964,ESC_PER,10.0
2.239999999999996,EXTERIOR,0.0
2.239999999999996,GRANULACION_II,30.0
2.239999999999996,ESC_MAT,15.0
2.239999999999996,ESC_PER,10.0
2.249999999999996,EXTERIOR,0.0
2.249999999999996,GRANULACION_II,30.0
2.249999999999996,ESC_MAT,15.0
2.249999999999996,ESC_PER,10.0
2.259999999999996,EXTERIOR,0.0
2.259999999999996,GRANULACION_II,30.0
2.259999999999996,ESC_MAT,15.0
2.259999999999996,ESC_PER,10.0
2.2699999999999956,EXTERIOR,0.0
2.2699999999999956,GRANULACION_II,30.0
2.2699999999999956,ESC_MAT,15.0
2.2699999999999956,ESC_PER,10.0
2.2799999999999954,EXTERIOR,0.0
2.2799999999999954,GRANULACION_II,30.0
2.2799999999999954,ESC_MAT,15.0
2.2799999999999954,ESC_PER,10.0
2.289999999999995,EXTERIOR,0.0
2.289999999999995,GRANULACION_II,30.0
2.289999999999995,ESC_MAT,15.0
2.289999999999995,ESC_PER,10.0
2.299999999999995,EXTERIOR,0.0
2.299999999999995,GRANULACION_II,30.0
2.299999999999995,ESC_MAT,15.0
2.299999999999995,ESC_PER,10.0
2.3099999999999947,EXTERIOR,0.0
2.3099999999999947,GRANULACION_II,30.0
2.3099999999999947,ESC_MAT,15.0
2.3099999999999947,ESC_PER,10.0
2.3199999999999945,EXTERIOR,0.0
2.3199999999999945,GRANULACION_II,30.0
2.3199999999999945,ESC_MAT,15.0
2.3199999999999945,ESC_PER,10.0
2.3299999999999943,EXTERIOR,0.0
2.3299999999999943,GRANULACION_II,30.0
2.3299999999999943,ESC_MAT,15.0
2.3299999999999943,ESC_PER,10.0
2.339999999999994,EXTERIOR,0.0
2.339999999999994,GRANULACION_II,30.0
2.339999999999994,ESC_MAT,15.0
2.339999999999994,ESC_PER,10.0
2.349999999999994,EXTERIOR,0.0
2.349999999999994,GRANULACION_II,30.0
2.349999999999994,ESC_MAT,15.0
2.349999999999994,ESC_PER,10.0
2.3599999999999937,EXTERIOR,0.0
2.3599999999999937,GRANULACION_II,30.0
2.3599999999999937,ESC_MAT,15.0
2.3599999999999937,ESC_PER,10.0
2.3699999999999934,EXTERIOR,0.0
2.3699999999999934,GRANULACION_II,30.0
2.3699999999999934,ESC_MAT,15.0
2.3699999999999934,ESC_PER,10.0
2.3799999999999932,EXTERIOR,0.0
2.3799999999999932,GRANULACION_II,30.0
2.3799999999999932,ESC_MAT,15.0
2.3799999999999932,ESC_PER,10.0
2.389999999999993,EXTERIOR,0.0
2.389999999999993,GRANULACION_II,30.0
2.389999999999993,ESC_MAT,15.0
2.389999999999993,ESC_PER,10.0
2.399999999999993,EXTERIOR,0.0
2.399999999999993,GRANULACION_II,30.0
2.399999999999993,ESC_MAT,15.0
2.399999999999993,ESC_PER,10.0
2.4099999999999926,EXTERIOR,0.0
2.4099999999999926,GRANULACION_II,30.0
2.4099999999999926,ESC_MAT,15.0
2.4099999999999926,ESC_PER,10.0
2.4199999999999924,EXTERIOR,0.0
2.4199999999999924,GRANULACION_II,30.0
2.4199999999999924,ESC_MAT,15.0
2.4199999999999924,ESC_PER,10.0
2.429999999999992,EXTERIOR,0.0
2.429999999999992,GRANULACION_II,30.0
2.429999999999992,ESC_MAT,15.0
2.429999999999992,ESC_PER,10.0
2.439999999999992,EXTERIOR,0.0
2.439999999999992,GRANULACION_II,30.0
2.439999999999992,ESC_MAT,15.0
2.439999999999992,ESC_PER,10.0
2.4499999999999917,EXTERIOR,0.0
2.4499999999999917,GRANULACION_II,30.0
2.4499999999999917,ESC_MAT,15.0
2.4499999999999917,ESC_PER,10.0
2.4599999999999915,EXTERIOR,0.0
2.4599999999999915,GRANULACION_II,30.0
2.4599999999999915,ESC_MAT,15.0
2.4599999999999915,ESC_PER,10.0
2.4699999999999913,EXTERIOR,0.0
2.4699999999999913,GRANULACION_II,30.0
2.4699999999999913,ESC_MAT,15.0
2.4699999999999913,ESC_PER,10.0
2.479999999999991,EXTERIOR,0.0
2.479999999999991,GRANULACION_II,30.0
2.479999999999991,ESC_MAT,15.0
2.479999999999991,ESC_PER,10.0
2.489999999999991,EXTERIOR,0.0
2.489999999999991,GRANULACION_II,30.0
2.489999999999991,ESC_MAT,15.0
2.489999999999991,ESC_PER,10.0
2.4999999999999907,EXTERIOR,0.0
2.4999999999999907,GRANULACION_II,30.0
2.4999999999999907,ESC_MAT,15.0
2.4999999999999907,ESC_PER,10.0
2.5099999999999905,EXTERIOR,0.0
2.5099999999999905,GRANULACION_II,30.0
2.5099999999999905,ESC_MAT,15.0
2.5099999999999905,ESC_PER,10.0
2.5199999999999902,EXTERIOR,0.0
2.5199999999999902,GRANULACION_II,30.0
2.5199999999999902,ESC_MAT,15.0
2.5199999999999902,ESC_PER,10.0
2.52999999999999,EXTERIOR,0.0
2.52999999999999,GRANULACION_II,30.0
2.52999999999999,ESC_MAT,15.0
2.52999999999999,ESC_PER,10.0
2.53999999999999,EXTERIOR,0.0
2.53999999999999,GRANULACION_II,30.0
2.53999999999999,ESC_MAT,15.0
2.53999999999999,ESC_PER,10.0
2.5499999999999896,EXTERIOR,0.0
2.5499999999999896,GRANULACION_II,30.0
2.5499999999999896,ESC_MAT,15.0
2.5499999999999896,ESC_PER,10.0
2.5599999999999894,EXTERIOR,0.0
2.5599999999999894,GRANULACION_II,30.0
2.5599999999999894,ESC_MAT,15.0
2.5599999999999894,ESC_PER,10.0
2.569999999999989,EXTERIOR,0.0
2.569999999999989,GRANULACION_II,30.0
2.569999999999989,ESC_MAT,15.0
2.569999999999989,ESC_PER,10.0
2.579999999999989,EXTERIOR,0.0
2.579999999999989,GRANULACION_II,30.0
2.579999999999989,ESC_MAT,15.0
2.579999999999989,ESC_PER,10.0
2.5899999999999888,EXTERIOR,0.0
2.5899999999999888,GRANULACION_II,30.0
2.5899999999999888,ESC_MAT,15.0
2.5899999999999888,ESC_PER,10.0
2.5999999999999885,EXTERIOR,0.0
2.5999999999999885,GRANULACION_II,30.0
2.5999999999999885,ESC_MAT,15.0
2.5999999999999885,ESC_PER,10.0
2.6099999999999883,EXTERIOR,0.0
2.6099999999999883,GRANULACION_II,30.0
2.6099999999999883,ESC_MAT,15.0
2.6099999999999883,ESC_PER,10.0
2.619999999999988,EXTERIOR,0.0
2.619999999999988,GRANULACION_II,30.0
2.619999999999988,ESC_MAT,15.0
2.619999999999988,ESC_PER,10.0
2.629999999999988,EXTERIOR,0.0
2.629999999999988,GRANULACION_II,30.0
2.629999999999988,ESC_MAT,15.0
2.629999999999988,ESC_PER,10.0
2.6399999999999877,EXTERIOR,0.0
2.6399999999999877,GRANULACION_II,30.0
2.6399999999999877,ESC_MAT,15.0
2.6399999999999877,ESC_PER,10.0
2.6499999999999875,EXTERIOR,0.0
2.6499999999999875,GRANULACION_II,30.0
2.6499999999999875,ESC_MAT,15.0
2.6499999999999875,ESC_PER,10.0
2.6599999999999873,EXTERIOR,0.0
2.6599999999999873,GRANULACION_II,30.0
2.6599999999999873,ESC_MAT,15.0
2.6599999999999873,ESC_PER,10.0
2.669999999999987,EXTERIOR,0.0
2.669999999999987,GRANULACION_II,30.0
2.669999999999987,ESC_MAT,15.0
2.669999999999987,ESC_PER,10.0
2.679999999999987,EXTERIOR,0.0
2.679999999999987,GRANULACION_II,30.0
2.679999999999987,ESC_MAT,15.0
2.679999999999987,ESC_PER,10.0
2.6899999999999866,EXTERIOR,0.0
2.6899999999999866,GRANULACION_II,30.0
2.6899999999999866,ESC_MAT,15.0
2.6899999999999866,ESC_PER,10.0
2.6999999999999864,EXTERIOR,0.0
2.6999999999999864,GRANULACION_II,30.0
2.6999999999999864,ESC_MAT,15.0
2.6999999999999864,ESC_PER,10.0
2.709999999999986,EXTERIOR,0.0
2.709999999999986,GRANULACION_II,30.0
2.709999999999986,ESC_MAT,15.0
2.709999999999986,ESC_PER,10.0
2.719999999999986,EXTERIOR,0.0
2.719999999999986,GRANULACION_II,30.0
2.719999999999986,ESC_MAT,15.0
2.719999999999986,ESC_PER,10.0
2.7299999999999858,EXTERIOR,0.0
2.7299999999999858,GRANULACION_II,30.0
2.7299999999999858,ESC_MAT,15.0
2.7299999999999858,ESC_PER,10.0
2.7399999999999856,EXTERIOR,0.0
2.7399999999999856,GRANULACION_II,30.0
2.7399999999999856,ESC_MAT,15.0
2.7399999999999856,ESC_PER,10.0
2.7499999999999853,EXTERIOR,0.0
2.7499999999999853,GRANULACION_II,30.0
2.7499999999999853,ESC_MAT,15.0
2.7499999999999853,ESC_PER,10.0
2.759999999999985,EXTERIOR,0.0
2.759999999999985,GRANULACION_II,30.0
2.759999999999985,ESC_MAT,15.0
2.759999999999985,ESC_PER,10.0
2.769999999999985,EXTERIOR,0.0
2.769999999999985,GRANULACION_II,30.0
2.769999999999985,ESC_MAT,15.0
2.769999999999985,ESC_PER,10.0
2.7799999999999847,EXTERIOR,0.0
2.7799999999999847,GRANULACION_II,30.0
2.7799999999999847,ESC_MAT,15.0
2.7799999999999847,ESC_PER,10.0
2.7899999999999845,EXTERIOR,0.0
2.7899999999999845,GRANULACION_II,30.0
2.7899999999999845,ESC_MAT,15.0
2.7899999999999845,ESC_PER,10.0
2.7999999999999843,EXTERIOR,0.0
2.7999999999999843,GRANULACION_II,30.0
2.7999999999999843,ESC_MAT,15.0
2.7999999999999843,ESC_PER,10.0
2.809999999999984,EXTERIOR,0.0
2.809999999999984,GRANULACION_II,30.0
2.809999999999984,ESC_MAT,15.0
2.809999999999984,ESC_PER,10.0
2.819999999999984,EXTERIOR,0.0
2.819999999999984,GRANULACION_II,30.0
2.819999999999984,ESC_MAT,15.0
2.819999999999984,ESC_PER,10.0
2.8299999999999836,EXTERIOR,0.0
2.8299999999999836,GRANULACION_II,30.0
2.8299999999999836,ESC_MAT,15.0
2.8299999999999836,ESC_PER,10.0
2.8399999999999834,EXTERIOR,0.0
2.8399999999999834,GRANULACION_II,30.0
2.8399999999999834,ESC_MAT,15.0
2.8399999999999834,ESC_PER,10.0
2.849999999999983,EXTERIOR,0.0
2.849999999999983,GRANULACION_II,30.0
2.849999999999983,ESC_MAT,15.0
2.849999999999983,ESC_PER,10.0
2.859999999999983,EXTERIOR,0.0
2.859999999999983,GRANULACION_II,30.0
2.859999999999983,ESC_MAT,15.0
2.859999999999983,ESC_PER,10.0
2.869999999999983,EXTERIOR,0.0
2.869999999999983,GRANULACION_II,30.0
2.869999999999983,ESC_MAT,15.0
2.869999999999983,ESC_PER,10.0
2.8799999999999826,EXTERIOR,0.0
2.8799999999999826,GRANULACION_II,30.0
2.8799999999999826,ESC_MAT,15.0
2.8799999999999826,ESC_PER,10.0
2.8899999999999824,EXTERIOR,0.0
2.8899999999999824,GRANULACION_II,30.0
2.8899999999999824,ESC_MAT,15.0
2.8899999999999824,ESC_PER,10.0
2.899999999999982,EXTERIOR,0.0
2.899999999999982,GRANULACION_II,30.0
2.899999999999982,ESC_MAT,15.0
2.899999999999982,ESC_PER,10.0
2.909999999999982,EXTERIOR,0.0
2.909999999999982,GRANULACION_II,30.0
2.909999999999982,ESC_MAT,15.0
2.909999999999982,ESC_PER,10.0
2.9199999999999817,EXTERIOR,0.0
2.9199999999999817,GRANULACION_II,30.0
2.9199999999999817,ESC_MAT,15.0
2.9199999999999817,ESC_PER,10.0
2.9299999999999815,EXTERIOR,0.0
2.9299999999999815,GRANULACION_II,30.0
2.9299999999999815,ESC_MAT,15.0
2.9299999999999815,ESC_PER,10.0
2.9399999999999813,EXTERIOR,0.0
2.9399999999999813,GRANULACION_II,30.0
2.9399999999999813,ESC_MAT,15.0
2.9399999999999813,ESC_PER,10.0
2.949999999999981,EXTERIOR,0.0
2.949999999999981,GRANULACION_II,30.0
2.949999999999981,ESC_MAT,15.0
2.949999999999981,ESC_PER,10.0
2.959999999999981,EXTERIOR,0.0
2.959999999999981,GRANULACION_II,30.0
2.959999999999981,ESC_MAT,15.0
2.959999999999981,ESC_PER,10.0
2.9699999999999807,EXTERIOR,0.0
2.9699999999999807,GRANULACION_II,30.0
2.9699999999999807,ESC_MAT,15.0
2.9699999999999807,ESC_PER,10.0
2.9799999999999804,EXTERIOR,0.0
2.9799999999999804,GRANULACION_II,30.0
2.9799999999999804,ESC_MAT,15.0
2.9799999999999804,ESC_PER,10.0
2.9899999999999802,EXTERIOR,0.0
2.9899999999999802,GRANULACION_II,30.0
2.9899999999999802,ESC_MAT,15.0
2.9899999999999802,ESC_PER,10.0
2.99999999999998,EXTERIOR,0.0
2.99999999999998,GRANULACION_II,30.0
2.99999999999998,ESC_MAT,15.0
2.99999999999998,ESC_PER,10.0
3.00999999999998,EXTERIOR,0.0
3.00999999999998,GRANULACION_II,30.0
3.00999999999998,ESC_MAT,15.0
3.00999999999998,ESC_PER,10.0
3.0199999999999796,EXTERIOR,0.0
3.0199999999999796,GRANULACION_II,30.0
3.0199999999999796,ESC_MAT,15.0
3.0199999999999796,ESC_PER,10.0
3.0299999999999794,EXTERIOR,0.0
3.0299999999999794,GRANULACION_II,30.0
3.0299999999999794,ESC_MAT,15.0
3.0299999999999794,ESC_PER,10.0
3.039999999999979,EXTERIOR,0.0
3.039999999999979,GRANULACION_II,30.0
3.039999999999979,ESC_MAT,15.0
3.039999999999979,ESC_PER,10.0
3.049999999999979,EXTERIOR,0.0
3.049999999999979,GRANULACION_II,30.0
3.049999999999979,ESC_MAT,15.0
3.049999999999979,ESC_PER,10.0
3.0599999999999787,EXTERIOR,0.0
3.0599999999999787,GRANULACION_II,30.0
3.0599999999999787,ESC_MAT,15.0
3.0599999999999787,ESC_PER,10.0
3.0699999999999785,EXTERIOR,0.0
3.0699999999999785,GRANULACION_II,30.0
3.0699999999999785,ESC_MAT,15.0
3.0699999999999785,ESC_PER,10.0
3.0799999999999783,EXTERIOR,0.0
3.0799999999999783,GRANULACION_II,30.0
3.0799999999999783,ESC_MAT,15.0
3.0799999999999783,ESC_PER,10.0
3.089999999999978,EXTERIOR,0.0
3.089999999999978,GRANULACION_II,30.0
3.089999999999978,ESC_MAT,15.0
3.089999999999978,ESC_PER,10.0
3.099999999999978,EXTERIOR,0.0
3.099999999999978,GRANULACION_II,30.0
3.099999999999978,ESC_MAT,15.0
3.099999999999978,ESC_PER,10.0
3.1099999999999777,EXTERIOR,0.0
3.1099999999999777,GRANULACION_II,30.0
3.1099999999999777,ESC_MAT,15.0
3.1099999999999777,ESC_PER,10.0
3.1199999999999775,EXTERIOR,0.0
3.1199999999999775,GRANULACION_II,30.0
3.1199999999999775,ESC_MAT,15.0
3.1199999999999775,ESC_PER,10.0
3.1299999999999772,EXTERIOR,0.0
3.1299999999999772,GRANULACION_II,30.0
3.1299999999999772,ESC_MAT,15.0
3.1299999999999772,ESC_PER,10.0
3.139999999999977,EXTERIOR,0.0
3.139999999999977,GRANULACION_II,30.0
3.139999999999977,ESC_MAT,15.0
3.139999999999977,ESC_PER,10.0
3.149999999999977,EXTERIOR,0.0
3.149999999999977,GRANULACION_II,30.0
3.149999999999977,ESC_MAT,15.0
3.149999999999977,ESC_PER,10.0
3.1599999999999766,EXTERIOR,0.0
3.1599999999999766,GRANULACION_II,30.0
3.1599999999999766,ESC_MAT,15.0
3.1599999999999766,ESC_PER,10.0
3.1699999999999764,EXTERIOR,0.0
3.1699999999999764,GRANULACION_II,30.0
3.1699999999999764,ESC_MAT,15.0
3.1699999999999764,ESC_PER,10.0
3.179999999999976,EXTERIOR,0.0
3.179999999999976,GRANULACION_II,30.0
3.179999999999976,ESC_MAT,15.0
3.179999999999976,ESC_PER,10.0
3.189999999999976,EXTERIOR,0.0
3.189999999999976,GRANULACION_II,30.0
3.189999999999976,ESC_MAT,15.0
3.189999999999976,ESC_PER,10.0
3.1999999999999758,EXTERIOR,0.0
3.1999999999999758,GRANULACION_II,30.0
3.1999999999999758,ESC_MAT,15.0
3.1999999999999758,ESC_PER,10.0
3.2099999999999755,EXTERIOR,0.0
3.2099999999999755,GRANULACION_II,30.0
3.2099999999999755,ESC_MAT,15.0
3.2099999999999755,ESC_PER,10.0
3.2199999999999753,EXTERIOR,0.0
3.2199999999999753,GRANULACION_II,30.0
3.2199999999999753,ESC_MAT,15.0
3.2199999999999753,ESC_PER,10.0
3.229999999999975,EXTERIOR,0.0
3.229999999999975,GRANULACION_II,30.0
3.229999999999975,ESC_MAT,15.0
3.229999999999975,ESC_PER,10.0
3.239999999999975,EXTERIOR,0.0
3.239999999999975,GRANULACION_II,30.0
3.239999999999975,ESC_MAT,15.0
3.239999999999975,ESC_PER,10.0
3.2499999999999747,EXTERIOR,0.0
3.2499999999999747,GRANULACION_II,30.0
3.2499999999999747,ESC_MAT,15.0
3.2499999999999747,ESC_PER,10.0
3.2599999999999745,EXTERIOR,0.0
3.2599999999999745,GRANULACION_II,30.0
3.2599999999999745,ESC_MAT,15.0
3.2599999999999745,ESC_PER,10.0
3.2699999999999743,EXTERIOR,0.0
3.2699999999999743,GRANULACION_II,30.0
3.2699999999999743,ESC_MAT,15.0
3.2699999999999743,ESC_PER,10.0
3.279999999999974,EXTERIOR,0.0
3.279999999999974,GRANULACION_II,30.0
3.279999999999974,ESC_MAT,15.0
3.279999999999974,ESC_PER,10.0
3.289999999999974,EXTERIOR,0.0
3.289999999999974,GRANULACION_II,30.0
3.289999999999974,ESC_MAT,15.0
3.289999999999974,ESC_PER,10.0
3.2999999999999736,EXTERIOR,0.0
3.2999999999999736,GRANULACION_II,30.0
3.2999999999999736,ESC_MAT,15.0
3.2999999999999736,ESC_PER,10.0
3.3099999999999734,EXTERIOR,0.0
3.3099999999999734,GRANULACION_II,30.0
3.3099999999999734,ESC_MAT,15.0
3.3099999999999734,ESC_PER,10.0
3.319999999999973,EXTERIOR,0.0
3.319999999999973,GRANULACION_II,30.0
3.319999999999973,ESC_MAT,15.0
3.319999999999973,ESC_PER,10.0
3.329999999999973,EXTERIOR,0.0
3.329999999999973,GRANULACION_II,30.0
3.329999999999973,ESC_MAT,15.0
3.329999999999973,ESC_PER,10.0
3.3399999999999728,EXTERIOR,0.0
3.3399999999999728,GRANULACION_II,30.0
3.3399999999999728,ESC_MAT,15.0
3.3399999999999728,ESC_PER,10.0
3.3499999999999726,EXTERIOR,0.0
3.3499999999999726,GRANULACION_II,30.0
3.3499999999999726,ESC_MAT,15.0
3.3499999999999726,ESC_PER,10.0
3.3599999999999723,EXTERIOR,0.0
3.3599999999999723,GRANULACION_II,30.0
3.3599999999999723,ESC_MAT,15.0
3.3599999999999723,ESC_PER,10.0
3.369999999999972,EXTERIOR,0.0
3.369999999999972,GRANULACION_II,30.0
3.369999999999972,ESC_MAT,15.0
3.369999999999972,ESC_PER,10.0
3.379999999999972,EXTERIOR,0.0
3.379999999999972,GRANULACION_II,30.0
3.379999999999972,ESC_MAT,15.0
3.379999999999972,ESC_PER,10.0
3.3899999999999717,EXTERIOR,0.0
3.3899999999999717,GRANULACION_II,30.0
3.3899999999999717,ESC_MAT,15.0
