time,link,area,delta_p
57.75999999999708,L1,0.015,nan
57.75999999999708,L2,0.015,nan
57.75999999999708,L3,0.003,nan
57.75999999999708,L4,0.003,nan
57.769999999997076,L1,0.015,nan
57.769999999997076,L2,0.015,nan
57.769999999997076,L3,0.003,nan
57.769999999997076,L4,0.003,nan
57.779999999997074,L1,0.015,nan
57.779999999997074,L2,0.015,nan
57.779999999997074,L3,0.003,nan
57.779999999997074,L4,0.003,nan
57.78999999999707,L1,0.015,nan
57.78999999999707,L2,0.015,nan
57.78999999999707,L3,0.003,nan
57.78999999999707,L4,0.003,nan
57.79999999999707,L1,0.015,nan
57.79999999999707,L2,0.015,nan
57.79999999999707,L3,0.003,nan
57.79999999999707,L4,0.003,nan
57.80999999999707,L1,0.015,nan
57.80999999999707,L2,0.015,nan
57.80999999999707,L3,0.003,nan
57.80999999999707,L4,0.003,nan
57.819999999997066,L1,0.015,nan
57.819999999997066,L2,0.015,nan
57.819999999997066,L3,0.003,nan
57.819999999997066,L4,0.003,nan
57.829999999997064,L1,0.015,nan
57.829999999997064,L2,0.015,nan
57.829999999997064,L3,0.003,nan
57.829999999997064,L4,0.003,nan
57.83999999999706,L1,0.015,nan
57.83999999999706,L2,0.015,nan
57.83999999999706,L3,0.003,nan
57.83999999999706,L4,0.003,nan
57.84999999999706,L1,0.015,nan
57.84999999999706,L2,0.015,nan
57.84999999999706,L3,0.003,nan
57.84999999999706,L4,0.003,nan
57.85999999999706,L1,0.015,nan
57.85999999999706,L2,0.015,nan
57.85999999999706,L3,0.003,nan
57.85999999999706,L4,0.003,nan
57.869999999997056,L1,0.015,nan
57.869999999997056,L2,0.015,nan
57.869999999997056,L3,0.003,nan
57.869999999997056,L4,0.003,nan
57.879999999997054,L1,0.015,nan
57.879999999997054,L2,0.015,nan
57.879999999997054,L3,0.003,nan
57.879999999997054,L4,0.003,nan
57.88999999999705,L1,0.015,nan
57.88999999999705,L2,0.015,nan
57.88999999999705,L3,0.003,nan
57.88999999999705,L4,0.003,nan
57.89999999999705,L1,0.015,nan
57.89999999999705,L2,0.015,nan
57.89999999999705,L3,0.003,nan
57.89999999999705,L4,0.003,nan
57.90999999999705,L1,0.015,nan
57.90999999999705,L2,0.015,nan
57.90999999999705,L3,0.003,nan
57.90999999999705,L4,0.003,nan
57.919999999997046,L1,0.015,nan
57.919999999997046,L2,0.015,nan
57.919999999997046,L3,0.003,nan
57.919999999997046,L4,0.003,nan
57.929999999997044,L1,0.015,nan
57.929999999997044,L2,0.015,nan
57.929999999997044,L3,0.003,nan
57.929999999997044,L4,0.003,nan
57.93999999999704,L1,0.015,nan
57.93999999999704,L2,0.015,nan
57.93999999999704,L3,0.003,nan
57.93999999999704,L4,0.003,nan
57.94999999999704,L1,0.015,nan
57.94999999999704,L2,0.015,nan
57.94999999999704,L3,0.003,nan
57.94999999999704,L4,0.003,nan
57.95999999999704,L1,0.015,nan
57.95999999999704,L2,0.015,nan
57.95999999999704,L3,0.003,nan
57.95999999999704,L4,0.003,nan
57.969999999997036,L1,0.015,nan
57.969999999997036,L2,0.015,nan
57.969999999997036,L3,0.003,nan
57.969999999997036,L4,0.003,nan
57.979999999997034,L1,0.015,nan
57.979999999997034,L2,0.015,nan
57.979999999997034,L3,0.003,nan
57.979999999997034,L4,0.003,nan
57.98999999999703,L1,0.015,nan
57.98999999999703,L2,0.015,nan
57.98999999999703,L3,0.003,nan
57.98999999999703,L4,0.003,nan
57.99999999999703,L1,0.015,nan
57.99999999999703,L2,0.015,nan
57.99999999999703,L3,0.003,nan
57.99999999999703,L4,0.003,nan
58.00999999999703,L1,0.015,nan
58.00999999999703,L2,0.015,nan
58.00999999999703,L3,0.003,nan
58.00999999999703,L4,0.003,nan
58.019999999997026,L1,0.015,nan
58.019999999997026,L2,0.015,nan
58.019999999997026,L3,0.003,nan
58.019999999997026,L4,0.003,nan
58.029999999997024,L1,0.015,nan
58.029999999997024,L2,0.015,nan
58.029999999997024,L3,0.003,nan
58.029999999997024,L4,0.003,nan
58.03999999999702,L1,0.015,nan
58.03999999999702,L2,0.015,nan
58.03999999999702,L3,0.003,nan
58.03999999999702,L4,0.003,nan
58.04999999999702,L1,0.015,nan
58.04999999999702,L2,0.015,nan
58.04999999999702,L3,0.003,nan
58.04999999999702,L4,0.003,nan
58.05999999999702,L1,0.015,nan
58.05999999999702,L2,0.015,nan
58.05999999999702,L3,0.003,nan
58.05999999999702,L4,0.003,nan
58.069999999997016,L1,0.015,nan
58.069999999997016,L2,0.015,nan
58.069999999997016,L3,0.003,nan
58.069999999997016,L4,0.003,nan
58.079999999997014,L1,0.015,nan
58.079999999997014,L2,0.015,nan
58.079999999997014,L3,0.003,nan
58.079999999997014,L4,0.003,nan
58.08999999999701,L1,0.015,nan
58.08999999999701,L2,0.015,nan
58.08999999999701,L3,0.003,nan
58.08999999999701,L4,0.003,nan
58.09999999999701,L1,0.015,nan
58.09999999999701,L2,0.015,nan
58.09999999999701,L3,0.003,nan
58.09999999999701,L4,0.003,nan
58.10999999999701,L1,0.015,nan
58.10999999999701,L2,0.015,nan
58.10999999999701,L3,0.003,nan
58.10999999999701,L4,0.003,nan
58.119999999997006,L1,0.015,nan
58.119999999997006,L2,0.015,nan
58.119999999997006,L3,0.003,nan
58.119999999997006,L4,0.003,nan
58.129999999997004,L1,0.015,nan
58.129999999997004,L2,0.015,nan
58.129999999997004,L3,0.003,nan
58.129999999997004,L4,0.003,nan
58.139999999997,L1,0.015,nan
58.139999999997,L2,0.015,nan
58.139999999997,L3,0.003,nan
58.139999999997,L4,0.003,nan
58.149999999997,L1,0.015,nan
58.149999999997,L2,0.015,nan
58.149999999997,L3,0.003,nan
58.149999999997,L4,0.003,nan
58.159999999997,L1,0.015,nan
58.159999999997,L2,0.015,nan
58.159999999997,L3,0.003,nan
58.159999999997,L4,0.003,nan
58.169999999996996,L1,0.015,nan
58.169999999996996,L2,0.015,nan
58.169999999996996,L3,0.003,nan
58.169999999996996,L4,0.003,nan
58.179999999996994,L1,0.015,nan
58.179999999996994,L2,0.015,nan
58.179999999996994,L3,0.003,nan
58.179999999996994,L4,0.003,nan
58.18999999999699,L1,0.015,nan
58.18999999999699,L2,0.015,nan
58.18999999999699,L3,0.003,nan
58.18999999999699,L4,0.003,nan
58.19999999999699,L1,0.015,nan
58.19999999999699,L2,0.015,nan
58.19999999999699,L3,0.003,nan
58.19999999999699,L4,0.003,nan
58.20999999999699,L1,0.015,nan
58.20999999999699,L2,0.015,nan
58.20999999999699,L3,0.003,nan
58.20999999999699,L4,0.003,nan
58.219999999996986,L1,0.015,nan
58.219999999996986,L2,0.015,nan
58.219999999996986,L3,0.003,nan
58.219999999996986,L4,0.003,nan
58.229999999996984,L1,0.015,nan
58.229999999996984,L2,0.015,nan
58.229999999996984,L3,0.003,nan
58.229999999996984,L4,0.003,nan
58.23999999999698,L1,0.015,nan
58.23999999999698,L2,0.015,nan
58.23999999999698,L3,0.003,nan
58.23999999999698,L4,0.003,nan
58.24999999999698,L1,0.015,nan
58.24999999999698,L2,0.015,nan
58.24999999999698,L3,0.003,nan
58.24999999999698,L4,0.003,nan
58.25999999999698,L1,0.015,nan
58.25999999999698,L2,0.015,nan
58.25999999999698,L3,0.003,nan
58.25999999999698,L4,0.003,nan
58.269999999996976,L1,0.015,nan
58.269999999996976,L2,0.015,nan
58.269999999996976,L3,0.003,nan
58.269999999996976,L4,0.003,nan
58.279999999996974,L1,0.015,nan
58.279999999996974,L2,0.015,nan
58.279999999996974,L3,0.003,nan
58.279999999996974,L4,0.003,nan
58.28999999999697,L1,0.015,nan
58.28999999999697,L2,0.015,nan
58.28999999999697,L3,0.003,nan
58.28999999999697,L4,0.003,nan
58.29999999999697,L1,0.015,nan
58.29999999999697,L2,0.015,nan
58.29999999999697,L3,0.003,nan
58.29999999999697,L4,0.003,nan
58.30999999999697,L1,0.015,nan
58.30999999999697,L2,0.015,nan
58.30999999999697,L3,0.003,nan
58.30999999999697,L4,0.003,nan
58.319999999996966,L1,0.015,nan
58.319999999996966,L2,0.015,nan
58.319999999996966,L3,0.003,nan
58.319999999996966,L4,0.003,nan
58.329999999996964,L1,0.015,nan
58.329999999996964,L2,0.015,nan
58.329999999996964,L3,0.003,nan
58.329999999996964,L4,0.003,nan
58.33999999999696,L1,0.015,nan
58.33999999999696,L2,0.015,nan
58.33999999999696,L3,0.003,nan
58.33999999999696,L4,0.003,nan
58.34999999999696,L1,0.015,nan
58.34999999999696,L2,0.015,nan
58.34999999999696,L3,0.003,nan
58.34999999999696,L4,0.003,nan
58.35999999999696,L1,0.015,nan
58.35999999999696,L2,0.015,nan
58.35999999999696,L3,0.003,nan
58.35999999999696,L4,0.003,nan
58.369999999996956,L1,0.015,nan
58.369999999996956,L2,0.015,nan
58.369999999996956,L3,0.003,nan
58.369999999996956,L4,0.003,nan
58.379999999996954,L1,0.015,nan
58.379999999996954,L2,0.015,nan
58.379999999996954,L3,0.003,nan
58.379999999996954,L4,0.003,nan
58.38999999999695,L1,0.015,nan
58.38999999999695,L2,0.015,nan
58.38999999999695,L3,0.003,nan
58.38999999999695,L4,0.003,nan
58.39999999999695,L1,0.015,nan
58.39999999999695,L2,0.015,nan
58.39999999999695,L3,0.003,nan
58.39999999999695,L4,0.003,nan
58.40999999999695,L1,0.015,nan
58.40999999999695,L2,0.015,nan
58.40999999999695,L3,0.003,nan
58.40999999999695,L4,0.003,nan
58.419999999996946,L1,0.015,nan
58.419999999996946,L2,0.015,nan
58.419999999996946,L3,0.003,nan
58.419999999996946,L4,0.003,nan
58.429999999996944,L1,0.015,nan
58.429999999996944,L2,0.015,nan
58.429999999996944,L3,0.003,nan
58.429999999996944,L4,0.003,nan
58.43999999999694,L1,0.015,nan
58.43999999999694,L2,0.015,nan
58.43999999999694,L3,0.003,nan
58.43999999999694,L4,0.003,nan
58.44999999999694,L1,0.015,nan
58.44999999999694,L2,0.015,nan
58.44999999999694,L3,0.003,nan
58.44999999999694,L4,0.003,nan
58.45999999999694,L1,0.015,nan
58.45999999999694,L2,0.015,nan
58.45999999999694,L3,0.003,nan
58.45999999999694,L4,0.003,nan
58.469999999996936,L1,0.015,nan
58.469999999996936,L2,0.015,nan
58.469999999996936,L3,0.003,nan
58.469999999996936,L4,0.003,nan
58.479999999996934,L1,0.015,nan
58.479999999996934,L2,0.015,nan
58.479999999996934,L3,0.003,nan
58.479999999996934,L4,0.003,nan
58.48999999999693,L1,0.015,nan
58.48999999999693,L2,0.015,nan
58.48999999999693,L3,0.003,nan
58.48999999999693,L4,0.003,nan
58.49999999999693,L1,0.015,nan
58.49999999999693,L2,0.015,nan
58.49999999999693,L3,0.003,nan
58.49999999999693,L4,0.003,nan
58.50999999999693,L1,0.015,nan
58.50999999999693,L2,0.015,nan
58.50999999999693,L3,0.003,nan
58.50999999999693,L4,0.003,nan
58.51999999999693,L1,0.015,nan
58.51999999999693,L2,0.015,nan
58.51999999999693,L3,0.003,nan
58.51999999999693,L4,0.003,nan
58.529999999996924,L1,0.015,nan
58.529999999996924,L2,0.015,nan
58.529999999996924,L3,0.003,nan
58.529999999996924,L4,0.003,nan
58.53999999999692,L1,0.015,nan
58.53999999999692,L2,0.015,nan
58.53999999999692,L3,0.003,nan
58.53999999999692,L4,0.003,nan
58.54999999999692,L1,0.015,nan
58.54999999999692,L2,0.015,nan
58.54999999999692,L3,0.003,nan
58.54999999999692,L4,0.003,nan
58.55999999999692,L1,0.015,nan
58.55999999999692,L2,0.015,nan
58.55999999999692,L3,0.003,nan
58.55999999999692,L4,0.003,nan
58.56999999999692,L1,0.015,nan
58.56999999999692,L2,0.015,nan
58.56999999999692,L3,0.003,nan
58.56999999999692,L4,0.003,nan
58.579999999996915,L1,0.015,nan
58.579999999996915,L2,0.015,nan
58.579999999996915,L3,0.003,nan
58.579999999996915,L4,0.003,nan
58.58999999999691,L1,0.015,nan
58.58999999999691,L2,0.015,nan
58.58999999999691,L3,0.003,nan
58.58999999999691,L4,0.003,nan
58.59999999999691,L1,0.015,nan
58.59999999999691,L2,0.015,nan
58.59999999999691,L3,0.003,nan
58.59999999999691,L4,0.003,nan
58.60999999999691,L1,0.015,nan
58.60999999999691,L2,0.015,nan
58.60999999999691,L3,0.003,nan
58.60999999999691,L4,0.003,nan
58.61999999999691,L1,0.015,nan
58.61999999999691,L2,0.015,nan
58.61999999999691,L3,0.003,nan
58.61999999999691,L4,0.003,nan
58.629999999996905,L1,0.015,nan
58.629999999996905,L2,0.015,nan
58.629999999996905,L3,0.003,nan
58.629999999996905,L4,0.003,nan
58.6399999999969,L1,0.015,nan
58.6399999999969,L2,0.015,nan
58.6399999999969,L3,0.003,nan
58.6399999999969,L4,0.003,nan
58.6499999999969,L1,0.015,nan
58.6499999999969,L2,0.015,nan
58.6499999999969,L3,0.003,nan
58.6499999999969,L4,0.003,nan
58.6599999999969,L1,0.015,nan
58.6599999999969,L2,0.015,nan
58.6599999999969,L3,0.003,nan
58.6599999999969,L4,0.003,nan
58.6699999999969,L1,0.015,nan
58.6699999999969,L2,0.015,nan
58.6699999999969,L3,0.003,nan
58.6699999999969,L4,0.003,nan
58.679999999996895,L1,0.015,nan
58.679999999996895,L2,0.015,nan
58.679999999996895,L3,0.003,nan
58.679999999996895,L4,0.003,nan
58.68999999999689,L1,0.015,nan
58.68999999999689,L2,0.015,nan
58.68999999999689,L3,0.003,nan
58.68999999999689,L4,0.003,nan
58.69999999999689,L1,0.015,nan
58.69999999999689,L2,0.015,nan
58.69999999999689,L3,0.003,nan
58.69999999999689,L4,0.003,nan
58.70999999999689,L1,0.015,nan
58.70999999999689,L2,0.015,nan
58.70999999999689,L3,0.003,nan
58.70999999999689,L4,0.003,nan
58.71999999999689,L1,0.015,nan
58.71999999999689,L2,0.015,nan
58.71999999999689,L3,0.003,nan
58.71999999999689,L4,0.003,nan
58.729999999996885,L1,0.015,nan
58.729999999996885,L2,0.015,nan
58.729999999996885,L3,0.003,nan
58.729999999996885,L4,0.003,nan
58.73999999999688,L1,0.015,nan
58.73999999999688,L2,0.015,nan
58.73999999999688,L3,0.003,nan
58.73999999999688,L4,0.003,nan
58.74999999999688,L1,0.015,nan
58.74999999999688,L2,0.015,nan
58.74999999999688,L3,0.003,nan
58.74999999999688,L4,0.003,nan
58.75999999999688,L1,0.015,nan
58.75999999999688,L2,0.015,nan
58.75999999999688,L3,0.003,nan
58.75999999999688,L4,0.003,nan
58.76999999999688,L1,0.015,nan
58.76999999999688,L2,0.015,nan
58.76999999999688,L3,0.003,nan
58.76999999999688,L4,0.003,nan
58.779999999996875,L1,0.015,nan
58.779999999996875,L2,0.015,nan
58.779999999996875,L3,0.003,nan
58.779999999996875,L4,0.003,nan
58.78999999999687,L1,0.015,nan
58.78999999999687,L2,0.015,nan
58.78999999999687,L3,0.003,nan
58.78999999999687,L4,0.003,nan
58.79999999999687,L1,0.015,nan
58.79999999999687,L2,0.015,nan
58.79999999999687,L3,0.003,nan
58.79999999999687,L4,0.003,nan
58.80999999999687,L1,0.015,nan
58.80999999999687,L2,0.015,nan
58.80999999999687,L3,0.003,nan
58.80999999999687,L4,0.003,nan
58.81999999999687,L1,0.015,nan
58.81999999999687,L2,0.015,nan
58.81999999999687,L3,0.003,nan
58.81999999999687,L4,0.003,nan
58.829999999996865,L1,0.015,nan
58.829999999996865,L2,0.015,nan
58.829999999996865,L3,0.003,nan
58.829999999996865,L4,0.003,nan
58.83999999999686,L1,0.015,nan
58.83999999999686,L2,0.015,nan
58.83999999999686,L3,0.003,nan
58.83999999999686,L4,0.003,nan
58.84999999999686,L1,0.015,nan
58.84999999999686,L2,0.015,nan
58.84999999999686,L3,0.003,nan
58.84999999999686,L4,0.003,nan
58.85999999999686,L1,0.015,nan
58.85999999999686,L2,0.015,nan
58.85999999999686,L3,0.003,nan
58.85999999999686,L4,0.003,nan
58.86999999999686,L1,0.015,nan
58.86999999999686,L2,0.015,nan
58.86999999999686,L3,0.003,nan
58.86999999999686,L4,0.003,nan
58.879999999996855,L1,0.015,nan
58.879999999996855,L2,0.015,nan
58.879999999996855,L3,0.003,nan
58.879999999996855,L4,0.003,nan
58.88999999999685,L1,0.015,nan
58.88999999999685,L2,0.015,nan
58.88999999999685,L3,0.003,nan
58.88999999999685,L4,0.003,nan
58.89999999999685,L1,0.015,nan
58.89999999999685,L2,0.015,nan
58.89999999999685,L3,0.003,nan
58.89999999999685,L4,0.003,nan
58.90999999999685,L1,0.015,nan
58.90999999999685,L2,0.015,nan
58.90999999999685,L3,0.003,nan
58.90999999999685,L4,0.003,nan
58.91999999999685,L1,0.015,nan
58.91999999999685,L2,0.015,nan
58.91999999999685,L3,0.003,nan
58.91999999999685,L4,0.003,nan
58.929999999996845,L1,0.015,nan
58.929999999996845,L2,0.015,nan
58.929999999996845,L3,0.003,nan
58.929999999996845,L4,0.003,nan
58.93999999999684,L1,0.015,nan
58.93999999999684,L2,0.015,nan
58.93999999999684,L3,0.003,nan
58.93999999999684,L4,0.003,nan
58.94999999999684,L1,0.015,nan
58.94999999999684,L2,0.015,nan
58.94999999999684,L3,0.003,nan
58.94999999999684,L4,0.003,nan
58.95999999999684,L1,0.015,nan
58.95999999999684,L2,0.015,nan
58.95999999999684,L3,0.003,nan
58.95999999999684,L4,0.003,nan
58.96999999999684,L1,0.015,nan
58.96999999999684,L2,0.015,nan
58.96999999999684,L3,0.003,nan
58.96999999999684,L4,0.003,nan
58.979999999996835,L1,0.015,nan
58.979999999996835,L2,0.015,nan
58.979999999996835,L3,0.003,nan
58.979999999996835,L4,0.003,nan
58.98999999999683,L1,0.015,nan
58.98999999999683,L2,0.015,nan
58.98999999999683,L3,0.003,nan
58.98999999999683,L4,0.003,nan
58.99999999999683,L1,0.015,nan
58.99999999999683,L2,0.015,nan
58.99999999999683,L3,0.003,nan
58.99999999999683,L4,0.003,nan
59.00999999999683,L1,0.015,nan
59.00999999999683,L2,0.015,nan
59.00999999999683,L3,0.003,nan
59.00999999999683,L4,0.003,nan
59.01999999999683,L1,0.015,nan
59.01999999999683,L2,0.015,nan
59.01999999999683,L3,0.003,nan
59.01999999999683,L4,0.003,nan
59.029999999996825,L1,0.015,nan
59.029999999996825,L2,0.015,nan
59.029999999996825,L3,0.003,nan
59.029999999996825,L4,0.003,nan
59.03999999999682,L1,0.015,nan
59.03999999999682,L2,0.015,nan
59.03999999999682,L3,0.003,nan
59.03999999999682,L4,0.003,nan
59.04999999999682,L1,0.015,nan
59.04999999999682,L2,0.015,nan
59.04999999999682,L3,0.003,nan
59.04999999999682,L4,0.003,nan
59.05999999999682,L1,0.015,nan
59.05999999999682,L2,0.015,nan
59.05999999999682,L3,0.003,nan
59.05999999999682,L4,0.003,nan
59.06999999999682,L1,0.015,nan
59.06999999999682,L2,0.015,nan
59.06999999999682,L3,0.003,nan
59.06999999999682,L4,0.003,nan
59.079999999996815,L1,0.015,nan
59.079999999996815,L2,0.015,nan
59.079999999996815,L3,0.003,nan
59.079999999996815,L4,0.003,nan
59.08999999999681,L1,0.015,nan
59.08999999999681,L2,0.015,nan
59.08999999999681,L3,0.003,nan
59.08999999999681,L4,0.003,nan
59.09999999999681,L1,0.015,nan
59.09999999999681,L2,0.015,nan
59.09999999999681,L3,0.003,nan
59.09999999999681,L4,0.003,nan
59.10999999999681,L1,0.015,nan
59.10999999999681,L2,0.015,nan
59.10999999999681,L3,0.003,nan
59.10999999999681,L4,0.003,nan
59.11999999999681,L1,0.015,nan
59.11999999999681,L2,0.015,nan
59.11999999999681,L3,0.003,nan
59.11999999999681,L4,0.003,nan
59.129999999996805,L1,0.015,nan
59.129999999996805,L2,0.015,nan
59.129999999996805,L3,0.003,nan
59.129999999996805,L4,0.003,nan
59.1399999999968,L1,0.015,nan
59.1399999999968,L2,0.015,nan
59.1399999999968,L3,0.003,nan
59.1399999999968,L4,0.003,nan
59.1499999999968,L1,0.015,nan
59.1499999999968,L2,0.015,nan
59.1499999999968,L3,0.003,nan
59.1499999999968,L4,0.003,nan
59.1599999999968,L1,0.015,nan
59.1599999999968,L2,0.015,nan
59.1599999999968,L3,0.003,nan
59.1599999999968,L4,0.003,nan
59.1699999999968,L1,0.015,nan
59.1699999999968,L2,0.015,nan
59.1699999999968,L3,0.003,nan
59.1699999999968,L4,0.003,nan
59.179999999996795,L1,0.015,nan
59.179999999996795,L2,0.015,nan
59.179999999996795,L3,0.003,nan
59.179999999996795,L4,0.003,nan
59.18999999999679,L1,0.015,nan
59.18999999999679,L2,0.015,nan
59.18999999999679,L3,0.003,nan
59.18999999999679,L4,0.003,nan
59.19999999999679,L1,0.015,nan
59.19999999999679,L2,0.015,nan
59.19999999999679,L3,0.003,nan
59.19999999999679,L4,0.003,nan
59.20999999999679,L1,0.015,nan
59.20999999999679,L2,0.015,nan
59.20999999999679,L3,0.003,nan
59.20999999999679,L4,0.003,nan
59.21999999999679,L1,0.015,nan
59.21999999999679,L2,0.015,nan
59.21999999999679,L3,0.003,nan
59.21999999999679,L4,0.003,nan
59.229999999996785,L1,0.015,nan
59.229999999996785,L2,0.015,nan
59.229999999996785,L3,0.003,nan
59.229999999996785,L4,0.003,nan
59.23999999999678,L1,0.015,nan
59.23999999999678,L2,0.015,nan
59.23999999999678,L3,0.003,nan
59.23999999999678,L4,0.003,nan
59.24999999999678,L1,0.015,nan
59.24999999999678,L2,0.015,nan
59.24999999999678,L3,0.003,nan
59.24999999999678,L4,0.003,nan
59.25999999999678,L1,0.015,nan
59.25999999999678,L2,0.015,nan
59.25999999999678,L3,0.003,nan
59.25999999999678,L4,0.003,nan
59.26999999999678,L1,0.015,nan
59.26999999999678,L2,0.015,nan
59.26999999999678,L3,0.003,nan
59.26999999999678,L4,0.003,nan
59.279999999996775,L1,0.015,nan
59.279999999996775,L2,0.015,nan
59.279999999996775,L3,0.003,nan
59.279999999996775,L4,0.003,nan
59.28999999999677,L1,0.015,nan
59.28999999999677,L2,0.015,nan
59.28999999999677,L3,0.003,nan
59.28999999999677,L4,0.003,nan
59.29999999999677,L1,0.015,nan
59.29999999999677,L2,0.015,nan
59.29999999999677,L3,0.003,nan
59.29999999999677,L4,0.003,nan
59.30999999999677,L1,0.015,nan
59.30999999999677,L2,0.015,nan
59.30999999999677,L3,0.003,nan
59.30999999999677,L4,0.003,nan
59.31999999999677,L1,0.015,nan
59.31999999999677,L2,0.015,nan
59.31999999999677,L3,0.003,nan
59.31999999999677,L4,0.003,nan
59.329999999996765,L1,0.015,nan
59.329999999996765,L2,0.015,nan
59.329999999996765,L3,0.003,nan
59.329999999996765,L4,0.003,nan
59.33999999999676,L1,0.015,nan
59.33999999999676,L2,0.015,nan
59.33999999999676,L3,0.003,nan
59.33999999999676,L4,0.003,nan
59.34999999999676,L1,0.015,nan
59.34999999999676,L2,0.015,nan
59.34999999999676,L3,0.003,nan
59.34999999999676,L4,0.003,nan
59.35999999999676,L1,0.015,nan
59.35999999999676,L2,0.015,nan
59.35999999999676,L3,0.003,nan
59.35999999999676,L4,0.003,nan
59.36999999999676,L1,0.015,nan
59.36999999999676,L2,0.015,nan
59.36999999999676,L3,0.003,nan
59.36999999999676,L4,0.003,nan
59.379999999996755,L1,0.015,nan
59.379999999996755,L2,0.015,nan
59.379999999996755,L3,0.003,nan
59.379999999996755,L4,0.003,nan
59.38999999999675,L1,0.015,nan
59.38999999999675,L2,0.015,nan
59.38999999999675,L3,0.003,nan
59.38999999999675,L4,0.003,nan
59.39999999999675,L1,0.015,nan
59.39999999999675,L2,0.015,nan
59.39999999999675,L3,0.003,nan
59.39999999999675,L4,0.003,nan
59.40999999999675,L1,0.015,nan
59.40999999999675,L2,0.015,nan
59.40999999999675,L3,0.003,nan
59.40999999999675,L4,0.003,nan
59.41999999999675,L1,0.015,nan
